Image Name;Site ;Location_season;Trigger;Day;Month;Year;Date;Time;Temp_F;Temp_C;Serial #;Species;Comment
2017-05-24 04-38-41 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;04:38:41;40;4;S750HG02176104;;
2017-05-24 04-50-14 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;04:50:14;40;4;S750HG02176104;S;
2017-05-24 04-50-14 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;04:50:14;40;4;S750HG02176104;;
2017-05-24 06-03-49 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;06:03:49;40;4;S750HG02176104;M;
2017-05-24 06-03-49 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;06:03:49;40;4;S750HG02176104;;
2017-05-24 06-22-04 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;06:22:04;40;4;S750HG02176104;M;
2017-05-24 06-22-04 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;06:22:04;40;4;S750HG02176104;;
2017-05-24 07-12-31 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;07:12:31;41;5;S750HG02176104;S;
2017-05-24 07-12-32 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;07:12:32;41;5;S750HG02176104;;
2017-05-24 08-30-53 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;08:30:53;45;7;S750HG02176104;M;
2017-05-24 08-30-53 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;08:30:53;45;7;S750HG02176104;;
2017-05-24 09-33-36 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;09:33:36;49;9;S750HG02176104;M;
2017-05-24 09-33-36 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;09:33:36;49;9;S750HG02176104;;
2017-05-24 13-00-00 T.JPG;Valdres;Box3Spring2017;T;24;5;2017;24.05.2017;13:00:00;57;14;S750HG02176104;;
2017-05-24 13-27-31 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;13:27:31;57;14;S750HG02176104;M;
2017-05-24 13-27-31 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;13:27:31;57;14;S750HG02176104;;
2017-05-24 14-50-23 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;14:50:23;57;14;S750HG02176104;S;
2017-05-24 14-50-23 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;14:50:23;57;14;S750HG02176104;;
2017-05-24 15-54-38 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;15:54:38;60;16;S750HG02176104;S;
2017-05-24 15-54-38 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;15:54:38;60;16;S750HG02176104;;
2017-05-24 16-17-10 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;16:17:10;60;16;S750HG02176104;S;
2017-05-24 16-17-10 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;16:17:10;60;16;S750HG02176104;;
2017-05-24 17-21-53 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;17:21:53;59;15;S750HG02176104;S;
2017-05-24 17-21-53 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;17:21:53;59;15;S750HG02176104;;
2017-05-24 17-55-28 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;17:55:28;58;14;S750HG02176104;S;
2017-05-24 17-55-28 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;17:55:28;58;14;S750HG02176104;;
2017-05-24 18-54-46 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;18:54:46;55;13;S750HG02176104;M;
2017-05-24 18-54-46 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;18:54:46;55;13;S750HG02176104;;
2017-05-24 19-10-36 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;19:10:36;54;12;S750HG02176104;S;
2017-05-24 19-10-36 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;19:10:36;54;12;S750HG02176104;;
2017-05-24 19-25-39 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;19:25:39;54;12;S750HG02176104;M;
2017-05-24 19-25-39 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;19:25:39;54;12;S750HG02176104;;
2017-05-24 20-22-55 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;24;5;2017;24.05.2017;20:22:55;51;11;S750HG02176104;S;
2017-05-24 20-22-56 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;24;5;2017;24.05.2017;20:22:56;51;11;S750HG02176104;;
2017-05-25 00-01-59 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;25;5;2017;25.05.2017;00:01:59;44;7;S750HG02176104;M;
2017-05-25 00-01-59 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;25;5;2017;25.05.2017;00:01:59;44;7;S750HG02176104;;
2017-05-25 01-00-00 T.JPG;Valdres;Box3Spring2017;T;25;5;2017;25.05.2017;01:00:00;42;6;S750HG02176104;;
2017-05-25 01-00-01 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;25;5;2017;25.05.2017;01:00:01;42;6;S750HG02176104;M;
2017-05-25 01-00-01 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;25;5;2017;25.05.2017;01:00:01;42;6;S750HG02176104;;
2017-05-25 03-14-31 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;25;5;2017;25.05.2017;03:14:31;41;5;S750HG02176104;M;
2017-05-25 03-14-31 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;25;5;2017;25.05.2017;03:14:31;41;5;S750HG02176104;;
2017-05-25 05-20-29 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;25;5;2017;25.05.2017;05:20:29;40;4;S750HG02176104;M;
2017-05-25 05-20-29 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;25;5;2017;25.05.2017;05:20:29;40;4;S750HG02176104;;
2017-05-25 13-00-00 T.JPG;Valdres;Box3Spring2017;T;25;5;2017;25.05.2017;13:00:00;56;13;S750HG02176104;;
2017-05-25 18-22-09 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;25;5;2017;25.05.2017;18:22:09;57;14;S750HG02176104;M;
2017-05-25 18-22-09 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;25;5;2017;25.05.2017;18:22:09;57;14;S750HG02176104;;
2017-05-25 23-27-44 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;25;5;2017;25.05.2017;23:27:44;49;9;S750HG02176104;M;
2017-05-25 23-27-44 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;25;5;2017;25.05.2017;23:27:44;49;9;S750HG02176104;;
2017-05-26 00-07-21 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;00:07:21;47;8;S750HG02176104;M;
2017-05-26 00-07-21 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;00:07:21;47;8;S750HG02176104;;
2017-05-26 00-08-41 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;00:08:41;47;8;S750HG02176104;M;
2017-05-26 00-08-41 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;00:08:41;47;8;S750HG02176104;;
2017-05-26 00-30-57 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;00:30:57;47;8;S750HG02176104;M;
2017-05-26 00-30-57 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;00:30:57;47;8;S750HG02176104;;
2017-05-26 01-00-00 T.JPG;Valdres;Box3Spring2017;T;26;5;2017;26.05.2017;01:00:00;46;8;S750HG02176104;;
2017-05-26 01-07-00 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;01:07:00;45;7;S750HG02176104;M;
2017-05-26 01-07-00 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;01:07:00;45;7;S750HG02176104;;
2017-05-26 01-08-45 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;01:08:45;45;7;S750HG02176104;M;
2017-05-26 01-08-45 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;01:08:45;45;7;S750HG02176104;;
2017-05-26 02-25-15 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;02:25:15;43;6;S750HG02176104;S;
2017-05-26 02-25-15 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;02:25:15;43;6;S750HG02176104;;
2017-05-26 04-20-24 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;04:20:24;41;5;S750HG02176104;M;
2017-05-26 04-20-24 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;04:20:24;41;5;S750HG02176104;;
2017-05-26 05-53-40 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;05:53:40;42;6;S750HG02176104;M;
2017-05-26 05-53-40 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;05:53:40;42;6;S750HG02176104;;
2017-05-26 07-27-14 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;07:27:14;45;7;S750HG02176104;M;
2017-05-26 07-27-14 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;07:27:14;45;7;S750HG02176104;;
2017-05-26 10-30-23 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;10:30:23;54;12;S750HG02176104;;
2017-05-26 10-30-23 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;10:30:23;54;12;S750HG02176104;;
2017-05-26 12-21-48 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;12:21:48;58;14;S750HG02176104;M;
2017-05-26 12-21-48 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;12:21:48;58;14;S750HG02176104;;
2017-05-26 13-00-00 T.JPG;Valdres;Box3Spring2017;T;26;5;2017;26.05.2017;13:00:00;59;15;S750HG02176104;;
2017-05-26 16-48-58 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;16:48:58;64;18;S750HG02176104;S;
2017-05-26 16-48-59 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;16:48:59;64;18;S750HG02176104;;
2017-05-26 20-05-29 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;20:05:29;58;14;S750HG02176104;M;
2017-05-26 20-05-29 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;20:05:29;58;14;S750HG02176104;;
2017-05-26 20-10-36 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;20:10:36;58;14;S750HG02176104;M;
2017-05-26 20-10-36 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;20:10:36;58;14;S750HG02176104;;
2017-05-26 20-28-34 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;20:28:34;57;14;S750HG02176104;M;
2017-05-26 20-28-34 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;20:28:34;57;14;S750HG02176104;;
2017-05-26 21-34-28 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;21:34:28;54;12;S750HG02176104;M;
2017-05-26 21-34-28 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;21:34:28;54;12;S750HG02176104;;
2017-05-26 21-56-45 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;21:56:45;54;12;S750HG02176104;M;
2017-05-26 21-56-45 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;21:56:45;54;12;S750HG02176104;;
2017-05-26 22-36-59 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;22:36:59;52;11;S750HG02176104;M;
2017-05-26 22-37-00 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;22:37:00;52;11;S750HG02176104;;
2017-05-26 22-43-38 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;22:43:38;51;11;S750HG02176104;M;
2017-05-26 22-43-38 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;22:43:38;51;11;S750HG02176104;;
2017-05-26 23-50-37 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;26;5;2017;26.05.2017;23:50:37;49;9;S750HG02176104;M;
2017-05-26 23-50-37 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;26;5;2017;26.05.2017;23:50:37;49;9;S750HG02176104;;
2017-05-27 00-26-36 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;00:26:36;48;9;S750HG02176104;M;
2017-05-27 00-26-37 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;00:26:37;48;9;S750HG02176104;;
2017-05-27 00-39-02 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;00:39:02;47;8;S750HG02176104;M;
2017-05-27 00-39-03 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;00:39:03;47;8;S750HG02176104;;
2017-05-27 01-00-00 T.JPG;Valdres;Box3Spring2017;T;27;5;2017;27.05.2017;01:00:00;46;8;S750HG02176104;;
2017-05-27 01-21-10 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;01:21:10;46;8;S750HG02176104;M;
2017-05-27 01-21-10 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;01:21:10;46;8;S750HG02176104;;
2017-05-27 02-03-17 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;02:03:17;45;7;S750HG02176104;M;
2017-05-27 02-03-18 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;02:03:18;45;7;S750HG02176104;;
2017-05-27 02-09-10 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;02:09:10;45;7;S750HG02176104;M;
2017-05-27 02-09-11 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;02:09:11;45;7;S750HG02176104;;
2017-05-27 02-19-31 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;02:19:31;45;7;S750HG02176104;S;
2017-05-27 02-19-31 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;02:19:31;45;7;S750HG02176104;;
2017-05-27 13-00-00 T.JPG;Valdres;Box3Spring2017;T;27;5;2017;27.05.2017;13:00:00;65;18;S750HG02176104;;
2017-05-27 20-49-56 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;20:49:56;59;15;S750HG02176104;M;
2017-05-27 20-49-57 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;20:49:57;59;15;S750HG02176104;;
2017-05-27 22-58-46 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;22:58:46;52;11;S750HG02176104;M;
2017-05-27 22-58-46 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;22:58:46;52;11;S750HG02176104;;
2017-05-27 23-55-54 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;27;5;2017;27.05.2017;23:55:54;48;9;S750HG02176104;M;
2017-05-27 23-55-54 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;27;5;2017;27.05.2017;23:55:54;48;9;S750HG02176104;;
2017-05-28 00-13-13 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;00:13:13;48;9;S750HG02176104;M;
2017-05-28 00-13-13 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;00:13:13;48;9;S750HG02176104;;
2017-05-28 00-58-44 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;00:58:44;46;8;S750HG02176104;M;
2017-05-28 00-58-44 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;00:58:44;46;8;S750HG02176104;;
2017-05-28 01-00-00 T.JPG;Valdres;Box3Spring2017;T;28;5;2017;28.05.2017;01:00:00;46;8;S750HG02176104;;
2017-05-28 01-18-08 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;01:18:08;45;7;S750HG02176104;M;
2017-05-28 01-18-09 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;01:18:09;45;7;S750HG02176104;;
2017-05-28 01-57-32 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;01:57:32;44;7;S750HG02176104;M;
2017-05-28 01-57-32 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;01:57:32;44;7;S750HG02176104;;
2017-05-28 13-00-00 T.JPG;Valdres;Box3Spring2017;T;28;5;2017;28.05.2017;13:00:00;59;15;S750HG02176104;;
2017-05-28 13-44-24 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;13:44:24;62;17;S750HG02176104;M;J
2017-05-28 13-44-24 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;13:44:24;62;17;S750HG02176104;;
2017-05-28 19-14-59 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;19:14:59;57;14;S750HG02176104;M;
2017-05-28 19-15-00 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;19:15:00;57;14;S750HG02176104;;
2017-05-28 21-05-35 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;21:05:35;55;13;S750HG02176104;M;
2017-05-28 21-05-35 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;21:05:35;55;13;S750HG02176104;;
2017-05-28 22-46-13 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;22:46:13;51;11;S750HG02176104;M;
2017-05-28 22-46-14 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;22:46:14;51;11;S750HG02176104;;
2017-05-28 22-55-59 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;28;5;2017;28.05.2017;22:55:59;51;11;S750HG02176104;M;
2017-05-28 22-55-59 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;28;5;2017;28.05.2017;22:55:59;51;11;S750HG02176104;;
2017-05-29 00-33-58 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;00:33:58;47;8;S750HG02176104;M;
2017-05-29 00-33-58 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;00:33:58;47;8;S750HG02176104;;
2017-05-29 00-41-40 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;00:41:40;46;8;S750HG02176104;M;
2017-05-29 00-41-40 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;00:41:40;46;8;S750HG02176104;;
2017-05-29 01-00-00 T.JPG;Valdres;Box3Spring2017;T;29;5;2017;29.05.2017;01:00:00;46;8;S750HG02176104;;
2017-05-29 01-21-48 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;01:21:48;45;7;S750HG02176104;M;
2017-05-29 01-21-49 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;01:21:49;45;7;S750HG02176104;;
2017-05-29 01-36-51 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;01:36:51;45;7;S750HG02176104;K;
2017-05-29 01-36-51 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;01:36:51;45;7;S750HG02176104;;
2017-05-29 01-53-20 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;01:53:20;45;7;S750HG02176104;M;
2017-05-29 01-53-20 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;01:53:20;45;7;S750HG02176104;;
2017-05-29 02-00-12 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;02:00:12;45;7;S750HG02176104;K;
2017-05-29 02-00-12 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;02:00:12;45;7;S750HG02176104;;
2017-05-29 02-01-28 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;02:01:28;45;7;S750HG02176104;K;
2017-05-29 02-01-29 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;02:01:29;45;7;S750HG02176104;;
2017-05-29 02-02-51 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;02:02:51;44;7;S750HG02176104;K;
2017-05-29 02-02-51 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;02:02:51;44;7;S750HG02176104;;
2017-05-29 02-04-30 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;02:04:30;44;7;S750HG02176104;K;
2017-05-29 02-04-31 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;02:04:31;44;7;S750HG02176104;;
2017-05-29 02-42-59 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;02:42:59;44;7;S750HG02176104;K;
2017-05-29 02-42-59 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;02:42:59;44;7;S750HG02176104;;
2017-05-29 02-47-06 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;02:47:06;43;6;S750HG02176104;M;
2017-05-29 02-47-06 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;02:47:06;43;6;S750HG02176104;;
2017-05-29 08-02-35 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;08:02:35;48;9;S750HG02176104;M;
2017-05-29 08-02-35 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;08:02:35;48;9;S750HG02176104;;
2017-05-29 09-33-14 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;09:33:14;51;11;S750HG02176104;M;J
2017-05-29 09-33-14 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;09:33:14;51;11;S750HG02176104;;
2017-05-29 13-00-00 T.JPG;Valdres;Box3Spring2017;T;29;5;2017;29.05.2017;13:00:00;56;13;S750HG02176104;;
2017-05-29 16-37-24 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;16:37:24;59;15;S750HG02176104;M;
2017-05-29 16-37-24 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;16:37:24;59;15;S750HG02176104;;
2017-05-29 16-44-48 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;16:44:48;59;15;S750HG02176104;M;
2017-05-29 16-44-48 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;16:44:48;59;15;S750HG02176104;;
2017-05-29 17-37-42 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;17:37:42;58;14;S750HG02176104;M;
2017-05-29 17-37-43 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;17:37:43;58;14;S750HG02176104;;
2017-05-29 21-12-21 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;29;5;2017;29.05.2017;21:12:21;54;12;S750HG02176104;S;
2017-05-29 21-12-22 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;29;5;2017;29.05.2017;21:12:22;54;12;S750HG02176104;;
2017-05-30 00-42-08 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;30;5;2017;30.05.2017;00:42:08;51;11;S750HG02176104;M;
2017-05-30 00-42-08 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;30;5;2017;30.05.2017;00:42:08;51;11;S750HG02176104;;
2017-05-30 01-00-00 T.JPG;Valdres;Box3Spring2017;T;30;5;2017;30.05.2017;01:00:00;51;11;S750HG02176104;;
2017-05-30 01-31-43 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;30;5;2017;30.05.2017;01:31:43;51;11;S750HG02176104;M;J
2017-05-30 01-31-43 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;30;5;2017;30.05.2017;01:31:43;51;11;S750HG02176104;;
2017-05-30 02-34-01 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;30;5;2017;30.05.2017;02:34:01;51;11;S750HG02176104;S;
2017-05-30 02-34-01 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;30;5;2017;30.05.2017;02:34:01;51;11;S750HG02176104;;
2017-05-30 02-55-31 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;30;5;2017;30.05.2017;02:55:31;51;11;S750HG02176104;M;J
2017-05-30 02-55-31 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;30;5;2017;30.05.2017;02:55:31;51;11;S750HG02176104;;
2017-05-30 03-05-10 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;30;5;2017;30.05.2017;03:05:10;51;11;S750HG02176104;M;J
2017-05-30 03-05-10 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;30;5;2017;30.05.2017;03:05:10;51;11;S750HG02176104;;
2017-05-30 03-34-18 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;30;5;2017;30.05.2017;03:34:18;51;11;S750HG02176104;M;J
2017-05-30 03-34-18 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;30;5;2017;30.05.2017;03:34:18;51;11;S750HG02176104;;
2017-05-30 03-39-50 M 1_2.JPG;Valdres;Box3Spring2017;M 1/2;30;5;2017;30.05.2017;03:39:50;51;11;S750HG02176104;M;
2017-05-30 03-39-51 M 2_2.JPG;Valdres;Box3Spring2017;M 2/2;30;5;2017;30.05.2017;03:39:51;51;11;S750HG02176104;;
